date,Adjusted_Close,log_return,split
2020-07-13,100.42881774902344,-0.0010940268438711601,train
2020-07-14,101.57071685791016,0.011306078253261267,train
2020-07-15,102.91561889648438,0.01315414476076444,train
2020-07-16,103.15245056152344,0.0022985780372106533,train
2020-07-17,102.91561889648438,-0.002298578037210642,train
2020-07-20,101.35076904296875,-0.015321957598329428,train
2020-07-21,101.67218780517578,0.003166331884168161,train
2020-07-22,104.15902709960938,0.024165045229911804,train
2020-07-23,103.49079132080078,-0.006436201973870603,train
2020-07-24,104.64117431640625,0.011054474087409697,train
2020-07-27,103.77839660644531,-0.008279286196654162,train
2020-07-28,104.28591918945312,0.004878526023582126,train
2020-07-29,104.61579895019531,0.003158231898489979,train
2020-07-30,105.3770751953125,0.007250527745248954,train
2020-07-31,106.47669219970703,0.010380999053543087,train
2020-08-03,108.13457489013672,0.015450406615748978,train
2020-08-04,110.3422622680664,0.020210495106855457,train
2020-08-05,109.42871856689453,-0.008313645044992348,train
2020-08-06,109.12422943115234,-0.002786412496726014,train
2020-08-07,111.4418716430664,0.021016171610958975,train
2020-08-10,112.44844055175781,0.008991685978796217,train
2020-08-11,111.4164810180664,-0.009219549326134646,train
2020-08-12,113.85259246826172,0.021629302104530845,train
2020-08-13,114.03019714355469,0.0015587373803475084,train
2020-08-14,115.48506927490234,0.01267795071631827,train
2020-08-17,116.9314956665039,0.01244700493907399,train
2020-08-18,116.3704605102539,-0.0048095287918894294,train
2020-08-19,131.0931854248047,0.11912968203430628,train
2020-08-20,129.41006469726562,-0.012922250666354437,train
2020-08-21,130.5916290283203,0.009088959753443234,train
2020-08-24,130.26010131835938,-0.0025418875928150896,train
2020-08-25,129.92864990234375,-0.002547778055376657,train
2020-08-26,129.80960083007812,-0.000916685010901895,train
2020-08-27,127.7695083618164,-0.015840843109600173,train
2020-08-28,128.22853088378906,0.0035861447631472276,train
2020-08-31,128.53456115722656,0.002383757072854666,train
2020-09-01,127.9735107421875,-0.004374531418034539,train
2020-09-02,127.36995697021484,-0.004727396407761331,train
2020-09-03,124.13134002685547,-0.025755699948572717,train
2020-09-04,125.1513900756836,0.008183926272764418,train
2020-09-08,122.40574645996094,-0.022182807914345914,train
2020-09-09,125.4233627319336,0.024353599344885613,train
2020-09-10,124.13983154296875,-0.010286312531145765,train
2020-09-11,125.50837707519531,0.010963901955104365,train
2020-09-14,126.179931640625,0.00533641123440563,train
2020-09-15,126.71544647216797,0.004235076464816888,train
2020-09-16,125.79741668701172,-0.007271184670460763,train
2020-09-17,125.47440338134766,-0.002571028327073693,train
2020-09-18,126.5029296875,0.008163686835355441,train
2020-09-21,127.38700103759766,0.006964237776081763,train
2020-09-22,130.9741668701172,0.02777039902956824,train
2020-09-23,128.36453247070312,-0.020125978055515335,train
2020-09-24,129.2061004638672,0.006534681211887467,train
2020-09-25,131.20367431640625,0.01534207413185833,train
2020-09-28,132.99725341796875,0.013577595437546308,train
2020-09-29,133.4052734375,0.003063186700132497,train
2020-09-30,133.813232421875,0.003053376112681047,train
2020-10-01,134.8163299560547,0.007468293419708091,train
2020-10-02,135.2413787841797,0.0031478396309296253,train
2020-10-05,137.27294921875,0.014910100955369132,train
2020-10-06,134.65484619140625,-0.019256464200493977,train
2020-10-07,136.58441162109375,0.014228014014835038,train
2020-10-08,137.5874481201172,0.007316877632188433,train
2020-10-09,139.16004943847656,0.011365004266081967,train
2020-10-12,139.89108276367188,0.00523943401889056,train
2020-10-13,140.80064392089844,0.0064808774491944155,train
2020-10-14,139.38107299804688,-0.010133302670058943,train
2020-10-15,140.6476287841797,0.00904596146647618,train
2020-10-16,140.1885986328125,-0.003269026680609637,train
2020-10-19,139.44906616210938,-0.005289231658686737,train
2020-10-20,140.1460723876953,0.004985835398148786,train
2020-10-21,138.8030242919922,-0.009629416188053061,train
2020-10-22,135.6663818359375,-0.022857039399659378,train
2020-10-23,136.201904296875,0.0039395779564888305,train
2020-10-26,134.28082275390625,-0.014205075994781746,train
2020-10-27,133.4817352294922,-0.005968645524631342,train
2020-10-28,131.9346923828125,-0.011657608240723653,train
2020-10-29,131.11868286132812,-0.006204156385993752,train
2020-10-30,129.39306640625,-0.013248091103071956,train
2020-11-02,131.23770141601562,0.014155395594098792,train
2020-11-03,133.22677612304688,0.015042566264618909,train
2020-11-04,133.1332550048828,-0.0007022158813470356,train
2020-11-05,134.8418426513672,0.01275201177044796,train
2020-11-06,137.28143310546875,0.017930519235269136,train
2020-11-09,131.67970275878906,-0.04166059534663649,train
2020-11-10,134.3658447265625,0.020193784666762107,train
2020-11-11,135.7428741455078,0.010196200660442105,train
2020-11-12,135.60690307617188,-0.0010021831018885176,train
2020-11-13,138.4545135498047,0.020781567810068236,train
2020-11-16,140.40963745117188,0.01402228238851629,train
2020-11-17,139.1634063720703,-0.008915303968697887,train
2020-11-18,142.4154510498047,0.0230996695730991,train
2020-11-19,146.27346801757812,0.026729440661363423,train
2020-11-20,147.07583618164062,0.005470407827839321,train
2020-11-23,151.55699157714844,0.03001339009396836,train
2020-11-24,151.81309509277344,0.00168839043608392,train
2020-11-25,153.48605346679688,0.010959579331511624,train
2020-11-27,153.44338989257812,-0.00027800248830195487,train
2020-11-30,153.238525390625,-0.0013360066062980433,train
2020-12-01,152.82882690429688,-0.00267718022166422,train
2020-12-02,150.575439453125,-0.014854299263975603,train
2020-12-03,149.30361938476562,-0.008482270811342325,train
2020-12-04,149.39752197265625,0.0006287394186531125,train
2020-12-07,147.58799743652344,-0.012186095353619556,train
2020-12-08,147.42584228515625,-0.0010993054959737847,train
2020-12-09,148.57810974121094,0.007785526297847701,train
2020-12-10,147.15269470214844,-0.009640024348415821,train
2020-12-11,146.56373596191406,-0.004010395525152635,train
2020-12-14,145.9491729736328,-0.004201960828113215,train
2020-12-15,146.3076629638672,0.002453254302030358,train
2020-12-16,146.54666137695312,0.001632200355470804,train
2020-12-17,146.16253662109375,-0.0026246184198791514,train
2020-12-18,145.462646484375,-0.0047999385582539085,train
2020-12-21,146.6063995361328,0.007832113084288082,train
2020-12-22,147.11001586914062,0.0034292725917485574,train
2020-12-23,149.29510498046875,0.014744203405871053,train
2020-12-24,149.53407287597656,0.0015993615359858528,train
2020-12-28,150.558349609375,0.006826435019842493,train
2020-12-29,149.40606689453125,-0.007682833825082149,train
2020-12-30,148.4159393310547,-0.006649147414678805,train
2020-12-31,150.67784118652344,0.015125322724394432,train
2021-01-04,151.6167755126953,0.0062120679214334685,train
2021-01-05,153.9554901123047,0.01530741189051091,train
2021-01-06,161.25338745117188,0.04631342751134772,train
2021-01-07,163.11415100097656,0.011473305687187744,train
2021-01-08,165.24801635742188,0.012997206179683096,train
2021-01-11,166.68199157714844,0.008640280218652666,train
2021-01-12,169.94256591796875,0.01937277743568367,train
2021-01-13,167.99642944335938,-0.011517806561496473,train
2021-01-14,169.01217651367188,0.006028036840259313,train
2021-01-15,166.27227783203125,-0.016344090148648058,train
2021-01-19,160.60470581054688,-0.03468057003676101,train
2021-01-20,160.7241668701172,0.000743543921698982,train
2021-01-21,163.2592315673828,0.01564966876876521,train
2021-01-22,163.80552673339844,0.003340596381519824,train
2021-01-25,162.30325317382812,-0.00921339307020212,train
2021-01-26,160.21205139160156,-0.012968259552306082,train
2021-01-27,152.17156982421875,-0.05148962583658368,train
2021-01-28,156.69540405273438,0.029295186206773606,train
2021-01-29,154.63836669921875,-0.013214546449673582,train
2021-02-01,156.6868896484375,0.01316020767897661,train
2021-02-02,158.41104125976562,0.010943701305927289,train
2021-02-03,158.00135803222656,-0.0025895537431097665,train
2021-02-04,160.9717254638672,0.018625103194221834,train
2021-02-05,161.2021484375,0.0014304264348436143,train
2021-02-08,165.54678344726562,0.026594676550715624,train
2021-02-09,165.8369903564453,0.001751485777578416,train
2021-02-10,164.25790405273438,-0.00956754179451013,train
2021-02-11,162.52520751953125,-0.010604665357003813,train
2021-02-12,163.3958282470703,0.005342538239752185,train
2021-02-16,163.25872802734375,-0.0008394202691711492,train
2021-02-17,165.83712768554688,0.01566991727751393,train
2021-02-18,163.96116638183594,-0.011376538754366249,train
2021-02-19,161.74256896972656,-0.013623618559157967,train
2021-02-22,161.88819885253906,0.0008999755716797524,train
2021-02-23,159.6353302001953,-0.014013938756043275,train
2021-02-24,160.25209045410156,0.0038561129843312407,train
2021-02-25,158.53887939453125,-0.010748281569312599,train
2021-02-26,157.1340789794922,-0.008900411970506608,train
2021-03-01,159.40403747558594,0.014342648111006377,train
2021-03-02,148.6109619140625,-0.07011019775159257,train
2021-03-03,148.71371459960938,0.0006911817131520885,train
2021-03-04,145.4672393798828,-0.022072176845506192,train
2021-03-05,147.85714721679688,0.0162956837714112,train
2021-03-08,151.5062255859375,0.024380130951877417,train
2021-03-09,153.48497009277344,0.012975930446619387,train
2021-03-10,152.97103881835938,-0.003354032822072713,train
2021-03-11,153.60488891601562,0.004135034381191299,train
2021-03-12,154.19593811035156,0.0038404699981145294,train
2021-03-15,155.12965393066406,0.0060371251539124106,train
2021-03-16,154.36729431152344,-0.0049264534938949,train
2021-03-17,152.81687927246094,-0.010094453671226628,train
2021-03-18,153.8533172607422,0.006759326117125322,train
2021-03-19,160.65469360351562,0.04325763827432385,train
2021-03-22,161.07443237304688,0.0026092695611503593,train
2021-03-23,161.8282470703125,0.004668998522813092,train
2021-03-24,161.27999877929688,-0.0033935922355116943,train
2021-03-25,165.06614685058594,0.023204306255043806,train
2021-03-26,172.1331024169922,0.04192174523732714,train
2021-03-29,169.7860565185547,-0.013728875388504832,train
2021-03-30,171.01953125,0.0072386143985306755,train
2021-03-31,169.66610717773438,-0.007945337516784754,train
2021-04-01,171.9360809326172,0.013290354960149534,train
2021-04-05,175.902099609375,0.022804802793109164,train
2021-04-06,175.97061157226562,0.00038941333942215344,train
2021-04-07,175.1311798095703,-0.004781709366052119,train
2021-04-08,174.28317260742188,-0.004853886860788993,train
2021-04-09,175.9106903076172,0.009295019646570826,train
2021-04-12,175.68798828125,-0.0012667968892443218,train
2021-04-13,175.5509033203125,-0.0007805796634476285,train
2021-04-14,176.2104949951172,0.0037502264376682286,train
2021-04-15,176.25332641601562,0.00024304009947907464,train
2021-04-16,178.6432342529297,0.013468397435511766,train
2021-04-19,178.72886657714844,0.0004792334133456983,train
2021-04-20,177.54676818847656,-0.006635888683528488,train
2021-04-21,177.1184844970703,-0.0024151444007668886,train
2021-04-22,176.09060668945312,-0.005820239257103319,train
2021-04-23,176.4674835205078,0.0021379567513794724,train
2021-04-26,174.42880249023438,-0.0116199803231239,train
2021-04-27,175.05410766601562,0.003578463065761994,train
2021-04-28,175.13973999023438,0.0004890567124386865,train
2021-04-29,177.64102172851562,0.01418061257726047,train
2021-04-30,177.53817749023438,-0.0005791118476629064,train
2021-05-03,180.9817352294922,0.019210445599587466,train
2021-05-04,181.264404296875,0.001560646720074045,train
2021-05-05,181.94970703125,0.003773551336301923,train
2021-05-06,182.455078125,0.0027736815669491353,train
2021-05-07,183.9198760986328,0.00799621132174046,train
2021-05-10,183.3373565673828,-0.003172272554185703,train
2021-05-11,179.2342987060547,-0.022634052974922228,train
2021-05-12,173.8548583984375,-0.03047307727089321,train
2021-05-13,178.6946258544922,0.027457544166482033,train
2021-05-14,180.87893676757812,0.012149601691789058,train
2021-05-17,179.90243530273438,-0.005413271998030298,train
2021-05-18,177.40158081054688,-0.013998697014075877,train
2021-05-19,188.21263122558594,0.05915636003830561,train
2021-05-20,190.6016845703125,0.012613488561050322,train
2021-05-21,193.4376220703125,0.014769264506551222,train
2021-05-24,193.712646484375,0.0014207633710403562,train
2021-05-25,193.6180877685547,-0.0004882582730297763,train
2021-05-26,195.173583984375,0.008001737837555515,train
2021-05-27,195.39703369140625,0.0011442219219671497,train
2021-05-28,195.01028442382812,-0.0019812609863830728,train
2021-06-01,195.3111114501953,0.0015414327224245303,train
2021-06-02,196.26498413085938,0.004871975476539604,train
2021-06-03,196.95249938964844,0.0034968738074350335,train
2021-06-04,198.80874633789062,0.009380709103703052,train
2021-06-07,198.4220733642578,-0.001946843379641992,train
2021-06-08,202.04002380371094,0.018069369878183326,train
2021-06-09,199.32435607910156,-0.01353238754078181,train
2021-06-10,199.08375549316406,-0.0012078098221299156,train
2021-06-11,200.18377685546875,0.005510210855907984,train
2021-06-14,200.2954864501953,0.0005578795601139487,train
2021-06-15,199.86578369140625,-0.002147648740720123,train
2021-06-16,198.739990234375,-0.005648671063534293,train
2021-06-17,198.7056121826172,-0.00017299500426970563,train
2021-06-18,198.11265563964844,-0.002988556890558871,train
2021-06-21,200.89703369140625,0.013956669841169741,train
2021-06-22,203.85333251953125,0.014608270420342354,train
2021-06-23,203.9392547607422,0.0004214016888119273,train
2021-06-24,206.1134796142578,0.01060471030820161,train
2021-06-25,206.7236328125,0.0029559050004826747,train
2021-06-28,207.33383178710938,0.0029474141563674686,train
2021-06-29,207.84083557128906,0.002442364990305794,train
2021-06-30,207.7462921142578,-0.0004549874255670766,train
2021-07-01,209.23301696777344,0.007130958880674617,train
2021-07-02,211.9056854248047,0.012692750980353556,train
2021-07-06,210.93460083007812,-0.0045931588524041654,train
2021-07-07,212.73928833007812,0.00851928080173579,train
2021-07-08,213.6244659423828,0.00415222389431755,train
2021-07-09,213.6244659423828,0.0,train
2021-07-12,216.76979064941406,0.014616276378004686,train
2021-07-13,216.3486785888672,-0.0019445589285708032,train
2021-07-14,217.9643096923828,0.007439973473657777,train
2021-07-15,217.36277770996094,-0.002763588036100492,train
2021-07-16,215.83303833007812,-0.007062606248277859,train
2021-07-19,215.80728149414062,-0.00011934397592221504,train
2021-07-20,218.89247131347656,0.01419481655035424,train
2021-07-21,220.04400634765625,0.0052469445336085175,train
2021-07-22,220.8690643310547,0.003742501646096679,train
2021-07-23,224.32371520996094,0.015520108959350942,train
2021-07-26,224.17762756347656,-0.0006514480012364747,train
2021-07-27,222.02923583984375,-0.009629651632661631,train
2021-07-28,221.22140502929688,-0.0036450334437603377,train
2021-07-29,224.8651580810547,0.016336892406378412,train
2021-07-30,224.34088134765625,-0.0023342383023879695,train
2021-08-02,221.0666961669922,-0.014702238235672965,train
2021-08-03,225.32923889160156,0.01909816801201822,train
2021-08-04,223.89407348632812,-0.006389562823026291,train
2021-08-05,224.64169311523438,0.0033336040375262993,train
2021-08-06,223.51589965820312,-0.005024106891225236,train
2021-08-09,225.5096893310547,0.008880575294653855,train
2021-08-10,226.93624877929688,0.006306009427549464,train
2021-08-11,226.02529907226562,-0.004022199851049748,train
2021-08-12,225.05419921875,-0.004305677191940764,train
2021-08-13,224.76199340820312,-0.0012992233558490906,train
2021-08-16,226.14566040039062,0.006137271450636511,train
2021-08-17,219.59190368652344,-0.02940846621037758,train
2021-08-18,213.49525451660156,-0.028156235164126384,train
2021-08-19,211.6240234375,-0.008803379479970584,train
2021-08-20,218.51400756835938,0.032038894492002465,train
2021-08-23,217.76376342773438,-0.003439299134820603,train
2021-08-24,216.14260864257812,-0.007472406181834688,train
2021-08-25,216.57374572753906,0.00199270133089313,train
2021-08-26,214.68527221679688,-0.008758010861570669,train
2021-08-27,214.875,0.0008833582051776654,train
2021-08-30,215.0301971435547,0.0007220063927015334,train
2021-08-31,212.97784423828125,-0.009590327457153148,train
2021-09-01,212.45184326171875,-0.002472799901122935,train
2021-09-02,211.9689178466797,-0.002275692745055475,train
2021-09-03,210.67543029785156,-0.006120945863753248,train
2021-09-07,209.30433654785156,-0.006529355599145723,train
2021-09-08,212.22764587402344,0.013870151322866665,train
2021-09-09,211.6498565673828,-0.002726210573421163,train
2021-09-10,210.873779296875,-0.0036735371817753475,train
2021-09-13,209.6320343017578,-0.005905975919258874,train
2021-09-14,208.8904266357422,-0.0035439361631313202,train
2021-09-15,210.52883911132812,0.00781280662780263,train
2021-09-16,212.95199584960938,0.0114441220687851,train
2021-09-17,212.71054077148438,-0.0011344907444245482,train
2021-09-20,208.80416870117188,-0.01853545711381609,train
2021-09-21,208.08843994140625,-0.0034336394943162993,train
2021-09-22,208.48512268066406,0.0019045032846667811,train
2021-09-23,209.26124572753906,0.003715766304905016,train
2021-09-24,208.20059204101562,-0.005081451154751754,train
2021-09-27,205.73431396484375,-0.01191640146669188,train
2021-09-28,201.30194091796875,-0.021779623810279633,train
2021-09-29,203.38014221191406,0.010270875088477432,train
2021-09-30,197.27487182617188,-0.030478804919830876,train
2021-10-01,196.97303771972656,-0.0015311896809541378,train
2021-10-04,194.79135131835938,-0.011137862531205935,train
2021-10-05,196.2314453125,0.007365813541271959,train
2021-10-06,195.6019287109375,-0.0032131879769339775,train
2021-10-07,198.1802978515625,0.013095593526672247,train
2021-10-08,197.38694763183594,-0.004011208170147495,train
2021-10-11,197.23175048828125,-0.0007865676527522305,train
2021-10-12,198.54249572753906,0.0066237257429555205,train
2021-10-13,204.1562957763672,0.02788269477902055,train
2021-10-14,208.76107788085938,0.022304573752447543,train
2021-10-15,211.88270568847656,0.01484241648887105,train
2021-10-18,218.72959899902344,0.03180341266529405,train
2021-10-19,217.47061157226562,-0.00577253697848721,train
2021-10-20,217.16014099121094,-0.0014286639039298404,train
2021-10-21,219.2124786376953,0.00940642325778153,train
2021-10-22,220.69569396972656,0.006743320742050456,train
2021-10-25,224.50717163085938,0.017122849288442283,train
2021-10-26,223.11024475097656,-0.006241631196077847,train
2021-10-27,221.2217254638672,-0.008500539171579093,train
2021-10-28,222.67042541503906,0.006527284124493359,train
2021-10-29,223.87767028808594,0.0054070225621931775,train
2021-11-01,222.41171264648438,-0.006569562127671866,train
2021-11-02,224.42958068847656,0.00903176044373497,train
2021-11-03,224.55889892578125,0.0005760425790511703,train
2021-11-04,224.5847930908203,0.00011530459195139973,train
2021-11-05,219.26422119140625,-0.023975841330345384,train
2021-11-08,218.45362854003906,-0.00370372640036984,train
2021-11-09,220.0316925048828,0.007197827166481185,train
2021-11-10,219.07449340820312,-0.004359768290936853,train
2021-11-11,220.76466369628906,0.007685439461558508,train
2021-11-12,224.2226104736328,0.015542091135087246,train
2021-11-15,227.93923950195312,0.016439744903018454,train
2021-11-16,230.50050354003906,0.011173946963525921,train
2021-11-17,219.60665893554688,-0.04841501479254301,train
2021-11-18,218.09242248535156,-0.006919102897448307,train
2021-11-19,216.92428588867188,-0.005370549599067144,train
2021-11-22,211.62017822265625,-0.0247553240426024,train
2021-11-23,215.60911560058594,0.018674062634062304,train
2021-11-24,215.24566650390625,-0.0016871075730550704,train
2021-11-26,213.3507537841797,-0.008842468004059831,train
2021-11-29,215.59178161621094,0.010449176930005395,train
2021-11-30,210.98854064941406,-0.021582897362269246,train
2021-12-01,208.00335693359375,-0.014249603607923383,train
2021-12-02,212.42486572265625,0.021034134098022832,train
2021-12-03,214.21603393554688,0.008396657413773618,train
2021-12-06,210.2357635498047,-0.01875542563664213,train
2021-12-07,212.53736877441406,0.010888241410147085,train
2021-12-08,207.31979370117188,-0.02485532771360777,train
2021-12-09,205.55458068847656,-0.008550900118289304,train
2021-12-10,206.09103393554688,0.0026063853552694516,train
2021-12-13,202.621337890625,-0.016979076925419872,train
2021-12-14,203.581787109375,0.004728919840786974,train
2021-12-15,204.76718139648438,0.005805806837996723,train
2021-12-16,194.4964141845703,-0.05145990641743044,train
2021-12-17,193.2244415283203,-0.0065613040969142505,train
2021-12-20,189.65951538085938,-0.018621982469794445,train
2021-12-21,190.42092895507812,0.004006597046150988,train
2021-12-22,188.40489196777344,-0.010643709635123948,train
2021-12-23,191.23431396484375,0.014906123194642632,train
2021-12-27,193.90802001953125,0.013884472162057833,train
2021-12-28,194.60891723632812,0.003608069095331473,train
2021-12-29,197.21336364746094,0.01329421473155361,train
2021-12-30,200.6658172607422,0.017354716864451787,train
2021-12-31,200.25912475585938,-0.0020287719807596588,train
2022-01-03,200.70040893554688,0.002201141615435484,train
2022-01-04,202.621337890625,0.00952561321161517,train
2022-01-05,198.02670288085938,-0.022937021922176944,train
2022-01-06,200.18125915527344,0.010821367250376494,train
2022-01-07,199.6880340576172,-0.002466932851135489,train
2022-01-10,196.78073120117188,-0.01466624977376813,train
2022-01-11,196.89321899414062,0.0005714769594195896,train
2022-01-12,194.22817993164062,-0.01362789310682377,train
2022-01-13,195.4049530029297,0.00604043419246841,train
2022-01-14,191.57180786132812,-0.01981137319449008,train
2022-01-18,190.36904907226562,-0.006298162362207132,train
2022-01-19,193.6830596923828,0.017258558423434378,train
2022-01-20,191.84866333007812,-0.009516260770247595,train
2022-01-21,187.98086547851562,-0.020366671122523845,train
2022-01-24,190.8622283935547,0.01521167218041832,train
2022-01-25,185.7571258544922,-0.02711180499055327,train
2022-01-26,183.18728637695312,-0.013930993144147811,train
2022-01-27,183.59393310546875,0.0022173812263641835,train
2022-01-28,188.34429931640625,0.025545233689469773,train
2022-01-31,190.7324676513672,0.012600085992496051,train
2022-02-01,189.69410705566406,-0.005458941321859321,train
