Date,Close,High,Low,Open,Volume
2020-02-25,94.00114440917969,96.88714468207093,93.9254151231635,96.07940200765113,5095900
2020-02-26,93.10929107666016,94.83415655804455,92.79797088607113,94.388215757586,4318300
2020-02-27,88.86863708496094,92.03229528019104,88.80132356947855,91.19089559477173,6713400
2020-02-28,86.66415405273438,87.67383094967877,84.76258926347433,85.99944763482115,9174100
2020-03-02,91.76304626464844,92.0827822487207,86.62209375010713,86.98389586619886,9691100
2020-03-03,89.05374145507812,94.40504407795646,87.47191232492911,94.23676670515965,10927400
2020-03-04,90.7197036743164,90.93005357213474,88.0692936779315,90.02975626624705,6834800
2020-03-05,89.1631088256836,91.24136668266377,88.55730013967185,88.88544544136673,5294900
2020-03-06,89.14628601074219,89.55016064760719,86.45380982954082,87.64018635959395,5370800
2020-03-09,87.5307846069336,90.60189391314908,83.93801174504486,83.93801174504486,7346600
2020-03-10,91.1488265991211,92.20898554750312,88.1786868299828,89.39029797375795,7461000
2020-03-11,88.83497619628906,90.8543366312668,87.01754987899812,89.21360346937307,6102500
2020-03-12,77.93043518066406,85.42730246307279,77.75374203064038,83.50049656133413,10208800
2020-03-13,84.99818420410156,88.46475284409784,77.85470344487268,81.32127208486897,9267200
2020-03-16,78.91486358642578,84.08947203864403,76.70198510833427,77.90518028732252,6963700
2020-03-17,87.19424438476562,89.60064792398165,79.98344956113435,80.03393790586536,10586400
2020-03-18,86.51271057128906,91.1656495449601,81.48955370249041,83.24808228497676,8845700
2020-03-19,84.56068420410156,90.1307534745892,83.98011625835218,86.42859288227665,7414200
2020-03-20,81.95231628417969,86.22662747782162,81.0940851605824,83.55097669023606,8057200
2020-03-23,81.35494232177734,83.46685103183619,78.93170697984388,81.23714687258564,7104300
2020-03-24,84.61116790771484,85.52829709362499,80.77438659848565,84.25778150699563,6498600
2020-03-25,76.60102844238281,83.57623263319674,76.16349700933834,83.39953946886462,12563200
2020-03-26,80.83328247070312,81.16984369098824,76.74407872976148,76.89553095792122,7014000
2020-03-27,79.7142105102539,82.31413907558782,78.1912790170924,79.50386057277322,4902800
2020-03-30,80.78279113769531,82.26365006370055,80.3536754712627,80.92582755338265,4485600
2020-03-31,78.22491455078125,81.43064467390093,77.54338299247868,80.16854539149237,6388400
2020-04-01,80.1601333618164,80.89215329094944,76.81136670347088,77.1058552659833,8581000
2020-04-02,79.39446258544922,80.49669394916322,77.50972937819841,79.31873328736802,5929200
2020-04-03,77.88837432861328,79.20095587982901,75.86901365179402,78.69611731546686,6815300
2020-04-06,82.04488372802734,82.30571557187515,77.51814938902187,78.43527836861166,7107800
2020-04-07,82.67593383789062,85.53669401589845,81.64100941343115,83.08821788109216,6599300
2020-04-08,88.03563690185547,88.92752483355252,84.13995910621091,84.43444767920876,7542900
2020-04-09,87.67383575439453,88.20392161080396,85.40205940208682,85.8227592020971,7069200
2020-04-13,88.07772064208984,88.6582884878996,86.58844600117516,87.67384596253301,3235500
2020-04-14,91.19090270996094,92.47824972136894,89.08740333228668,91.28345719612825,5032300
2020-04-15,89.39028930664062,91.71255393771631,88.5573055224279,91.51061983656126,4225600
2020-04-16,91.96499633789062,92.46141911500423,89.73528568996454,90.02977432209725,5950300
2020-04-17,95.43153381347656,95.97844479564151,91.23295192709558,93.31120980770096,7617500
2020-04-20,91.69573974609375,94.65746378855502,91.4769740323588,94.65746378855502,5329600
2020-04-21,89.94562530517578,91.08992936099825,89.1126414357978,91.08992936099825,4519700
2020-04-22,89.89512634277344,91.31709366023142,89.54174006651725,91.03102088974856,2954600
2020-04-23,87.38777160644531,88.7676665732765,84.5606681574814,84.72894552636515,16508000
2020-04-24,90.7197036743164,91.24978310584561,87.38776206319832,87.9262572880637,6088600
2020-04-27,92.45298767089844,93.56363490935546,91.30027430318322,91.44331069752647,4340700
2020-04-28,94.23676300048828,95.81859206845184,92.64651813840464,93.82447895978476,4904700
2020-04-29,94.3208999633789,95.95321734692313,92.64651644874152,95.49886076327567,4929800
2020-04-30,92.3351821899414,93.563624727632,91.61999387668324,93.46266089290361,4769600
2020-05-01,91.0646743774414,92.11642379480396,89.27248926185946,91.58633798005707,4590500
2020-05-04,93.99275207519531,94.26199970053104,90.55984003763743,90.72812381557836,4578300
2020-05-05,94.03483581542969,95.39789927243315,92.94942939117513,93.98434746635402,4201100
2020-05-06,95.56616973876953,97.28262572237233,94.70793853728333,94.98560195066824,4913900
2020-05-07,95.38104248046875,97.00494368110512,95.1622768253233,96.55900299823169,3689800
2020-05-08,97.45931243896484,98.30071199778654,96.02051996370406,96.51694262211164,4266900
2020-05-11,101.11943054199219,101.59061238660952,97.54348130990553,98.29232663554575,5996300
2020-05-12,100.45470428466797,103.45008500190484,100.45470428466797,101.80935824260261,4897000
2020-05-13,100.24434661865234,101.49803021007381,99.40294702882356,100.50517843730105,4677900
2020-05-14,100.91747283935547,101.66631799029473,98.5447261592106,99.23467359331316,5635600
2020-05-15,101.75886535644531,103.19765784101469,100.7996703667324,101.26243627545678,8354200
2020-05-18,105.34323120117188,105.63772620742743,103.29862984169361,103.7109202827035,6320900
2020-05-19,104.18441009521484,106.55281693575127,103.84606533893971,105.82537796844606,7914900
2020-05-20,101.19005584716797,105.65619440468285,100.9024670382666,104.96258419956841,12897000
2020-05-21,100.38650512695312,101.816008314622,99.506811354033,101.19006826539326,7620700
2020-05-22,99.37993621826172,100.96169430033079,99.11772208802924,100.51339022475022,4902900
2020-05-26,97.37525939941406,101.4692125582912,97.11303880459725,100.48801978646205,7274600
2020-05-27,99.31227111816406,99.34609978651807,96.6224402467476,97.80663724082623,8260300
2020-05-28,100.17503356933594,101.70603555975492,99.35454970041893,99.77747899751932,6137300
2020-05-29,103.47389221191406,103.85452603044706,99.94666312175812,100.43725624370543,8705900
2020-06-01,101.0716323852539,102.12895553146073,100.50490872770025,101.88365578713415,6020100
2020-06-02,100.5302963256836,102.16280373063934,99.97203298875098,101.21544620047753,5144600
2020-06-03,102.96638488769531,103.44852410025285,100.06508921819572,100.77560744580056,5815800
2020-06-04,101.46920013427734,103.82068608511405,101.12240145292267,103.09324714952423,3963600
2020-06-05,102.79721069335938,103.62615509042017,101.23237332944248,102.69571177566336,4578800
2020-06-08,103.50773620605469,103.58386039493115,101.99364828896363,102.18819218501905,3578400
2020-06-09,102.112060546875,103.81223829504185,101.74834105753362,103.65152308128486,2923500
2020-06-10,101.50303649902344,103.34700858689126,101.31694656623294,102.13743047714233,3653700
2020-06-11,99.81977844238281,102.29814447919664,99.62522811855847,100.29345720871801,5005100
2020-06-12,98.88087463378906,101.29157042632652,97.11302675033548,101.1477760087727,4953400
2020-06-15,99.93820190429688,100.39496635480478,97.46829616752619,97.66284004530083,4593800
2020-06-16,100.8348159790039,102.62803876625604,99.15155895414962,101.87522503111765,5138000
2020-06-17,100.03970336914062,101.05473765844299,99.62523442237169,101.05473765844299,3808600
2020-06-18,99.2192153930664,100.03123886673511,98.85549594048041,100.01431808100241,3261100
2020-06-19,101.97671508789062,103.98140237836814,100.85172800662158,101.672205462669,12611200
2020-06-22,103.55848693847656,104.13367114615583,100.7417757543976,101.92597929413613,4671200
2020-06-23,102.77183532714844,105.25020165531322,102.56883103962424,104.06599814687384,4307000
2020-06-24,101.26619720458984,103.18629347394044,100.34420793312803,102.49268964870582,4181600
2020-06-25,101.34231567382812,101.46073536024,100.05661345561833,100.98705661459253,2759500
2020-06-26,98.98236846923828,102.05283925340379,98.75398949148996,101.50302988418667,6670800
2020-06-29,100.29344940185547,100.89400820625117,98.77090140945181,99.37992060641328,3258900
2020-06-30,101.44383239746094,101.87522213396106,100.03970388207955,100.55567819644118,3633900
2020-07-01,100.62333679199219,101.80754010513935,100.51337749884003,101.42690632212974,2836400
2020-07-02,100.75868225097656,102.00208901526901,100.56413192673561,101.4861211884857,2216100
2020-07-06,100.86019134521484,101.71451045410703,99.79441401101376,101.51150616950537,3766400
2020-07-07,99.862060546875,101.12239446056729,99.65059590471856,100.06507124978508,3908300
2020-07-08,99.55755615234375,100.2342456239879,98.73707871871574,99.93819640016449,2845100
2020-07-09,99.72673797607422,100.91939533894111,99.07542318959125,99.35455809808396,2861000
2020-07-10,100.53874969482422,100.64025504598818,99.01620169430842,99.65905601156939,2033500
2020-07-13,100.42881774902344,102.9917688699037,100.13276200753285,100.97862080404201,3469700
2020-07-14,101.57071685791016,101.64684104524152,99.32072956039795,100.43726281498726,2578200
2020-07-15,102.91561889648438,103.80377304739349,101.51149691371475,102.61110927065207,3533900
2020-07-16,103.15245056152344,104.03214425326175,102.4673071813784,102.56881253352124,3109900
2020-07-17,102.91561889648438,104.21824197290275,102.72952896365472,103.73610280756647,2715500
2020-07-20,101.35076904296875,103.08478161487048,100.69100042057131,102.80564675050589,3825900
2020-07-21,101.67218780517578,102.34041678594973,101.51993301900717,101.7990678692143,3195400
2020-07-22,104.15902709960938,104.19286221788998,101.50303162177732,101.75679178218735,3876600
2020-07-23,103.49079132080078,104.54811449827808,103.14399267435026,104.4212344263031,3267500
2020-07-24,104.64117431640625,106.18063682332831,103.24550623323105,103.65152123053981,3832900
2020-07-27,103.77839660644531,105.30093825706606,103.33009256842827,105.0979339943278,2423400
2020-07-28,104.28591918945312,105.27557231292124,103.296266065985,103.71073501922221,2337000
2020-07-29,104.61579895019531,105.2924884571142,103.95603023031356,104.43816940664172,2095800
2020-07-30,105.3770751953125,106.0875933841124,103.04250344724657,103.47389317809768,3606300
2020-07-31,106.47669219970703,106.5189877166059,104.70885059163889,105.12331955301065,3267100
2020-08-03,108.13457489013672,108.47292611977326,106.78966263262818,107.00112731110863,3319200
2020-08-04,110.3422622680664,110.61294324102693,107.91465198568042,108.21070123311901,3924500
2020-08-05,109.42871856689453,111.59411443104011,108.82816621275502,110.59600751828884,3688800
2020-08-06,109.12422943115234,109.90241790909161,108.37988252999904,109.53870485271146,1979900
2020-08-07,111.4418716430664,111.55183739231394,109.11576047025099,109.31877118268226,2303100
2020-08-10,112.44844055175781,113.43809353152437,111.01893750094693,111.71254772477748,3002900
2020-08-11,111.4164810180664,113.84409074728501,111.10351750782603,113.09974405481252,3915900
2020-08-12,113.85259246826172,114.28397578263683,112.30466941299078,114.28397578263683,4860900
2020-08-13,114.03019714355469,114.14016289301841,113.01516939295891,113.33659979491252,2324800
2020-08-14,115.48506927490234,115.8826238344679,114.37699661573015,114.96909503206902,3180900
2020-08-17,116.9314956665039,117.31212944914596,116.22096464455728,116.71156417363419,4632300
2020-08-18,116.3704605102539,117.28000945561641,114.47487510982035,116.46396542079978,5756800
2020-08-19,131.0931854248047,131.49270530995463,124.56487070387703,126.2309550090324,40211800
2020-08-20,129.41006469726562,132.69121886629586,128.96804036651213,131.69666087945595,12046000
2020-08-21,130.5916290283203,132.27470433464265,129.31656922674117,129.48657460616926,7061400
2020-08-24,130.26010131835938,131.43314740162643,129.74157653070398,131.33114677801478,4355300
2020-08-25,129.92864990234375,131.1442011638116,129.5121255344715,131.03369178710213,2984400
2020-08-26,129.80960083007812,130.54063567413084,129.2825672639882,129.84359671954533,3061600
2020-08-27,127.7695083618164,129.8436080052455,127.22548328899737,129.76710751936022,3773100
2020-08-28,128.22853088378906,128.92555689394553,127.16598095260281,127.76950204999167,2835600
2020-08-31,128.53456115722656,129.12958659574772,127.77802603455355,128.47505212808355,3025600
2020-09-01,127.9735107421875,129.0105604675831,127.60798683704988,128.02451106137423,3603500
2020-09-02,127.36995697021484,128.24549690217387,126.16290204431579,127.93098633552188,4128200
2020-09-03,124.13134002685547,127.48899542907414,123.60431937801668,127.05547969895653,4135300
2020-09-04,125.1513900756836,126.27344914197452,122.14225407436236,124.69237416620736,4742100
2020-09-08,122.40574645996094,124.77735209056766,121.87872586884382,124.68384718208756,3503200
2020-09-09,125.4233627319336,126.31590702814795,123.05174465997611,123.05174465997611,3279300
2020-09-10,124.13983154296875,126.09492606857663,123.51930599647525,125.46590479179,2828100
2020-09-11,125.50837707519531,125.77190032064497,124.2588174738698,124.83685130925221,2356400
2020-09-14,126.179931640625,127.83750694096057,125.66990248486933,126.2734365534942,2706900
2020-09-15,126.71544647216797,127.36996781685326,125.26187262382965,125.89940251035758,2206200
2020-09-16,125.79741668701172,127.27647789668991,125.72941193464095,126.94496283549512,2072500
2020-09-17,125.47440338134766,126.46045288220475,124.57336306768134,125.28739354599266,2391200
2020-09-18,126.5029296875,127.09795495538638,125.17685669975288,125.5678807161228,3614800
2020-09-21,127.38700103759766,127.4975103934917,124.48836138542796,126.39245574629643,3360000
2020-09-22,130.9741668701172,131.28018179387888,128.29653304455718,128.48354288522162,4334500
2020-09-23,128.36453247070312,131.92620205554553,127.82050740334218,130.80415602874265,2801300
2020-09-24,129.2061004638672,130.5321609985978,127.59102939630209,128.8830810621209,3223100
2020-09-25,131.20367431640625,131.89220461554694,128.99356521023913,129.08707012559037,2743300
2020-09-28,132.99725341796875,134.05980333257082,131.4586702463377,131.71368481995822,3627600
2020-09-29,133.4052734375,134.67182467710643,132.49572445414998,133.24376376975894,2784200
2020-09-30,133.813232421875,135.28379729972227,133.0311975454887,133.83873257225687,2806000
2020-10-01,134.8163299560547,136.7629155713095,134.39131001668576,134.6548203038018,3866000
2020-10-02,135.2413787841797,135.9979139190358,132.7422589315636,133.43078930512476,1978700
2020-10-05,137.27294921875,137.96997519762564,135.99788935854806,135.99788935854806,2268600
2020-10-06,134.65484619140625,137.68948239721274,133.9748115635624,137.25596664512088,2932600
2020-10-07,136.58441162109375,137.37495551166103,135.67487562807912,136.057391007769,2927000
2020-10-08,137.5874481201172,138.82851198544364,137.1879283602875,138.21648226700574,2189200
2020-10-09,139.16004943847656,140.09508562475907,137.7914845655663,137.8764807803662,2582700
2020-10-12,139.89108276367188,140.67311797219443,139.08353442335684,139.66156834218336,2436300
2020-10-13,140.80064392089844,141.68467993213054,139.53407948201757,139.8911077439008,2015200
2020-10-14,139.38107299804688,141.2426628491117,138.2165222386756,141.08964888996192,2284700
2020-10-15,140.6476287841797,140.6476287841797,136.95844520385725,137.57047506185629,1859000
2020-10-16,140.1885986328125,142.16919343716626,139.71257829659692,141.03014292256734,5047900
2020-10-19,139.44906616210938,141.9226857028627,139.25356059167376,141.2851556956942,2322500
2020-10-20,140.1460723876953,142.31367669936208,139.25354088046137,140.21407713530368,2698500
2020-10-21,138.8030242919922,141.27664377640093,138.51401380826508,140.8941283749291,3033500
2020-10-22,135.6663818359375,138.87953182415777,135.4453631467435,138.6160215137314,3647400
2020-10-23,136.201904296875,136.3379138085449,134.99484906461186,136.3379138085449,1816800
2020-10-26,134.28082275390625,135.4878780236509,132.8612574795464,135.02035341938114,2310600
2020-10-27,133.4817352294922,135.05431388836035,133.18421614141118,134.36578379542757,2406100
2020-10-28,131.9346923828125,133.68577241918834,130.99964334854437,131.67967783068676,2655700
2020-10-29,131.11868286132812,132.68275350180713,130.3706434373676,131.96022721328373,2157700
2020-10-30,129.39306640625,131.0251413542328,128.18601138130165,130.32811542515725,3694100
2020-11-02,131.23770141601562,131.85822710877082,129.88614065774388,130.9061862683153,2674300
2020-11-03,133.22677612304688,134.9098647952069,132.1217214413834,132.87826955307824,2545400
2020-11-04,133.1332550048828,135.57287852144373,131.9687044048429,133.64328417149122,3156600
2020-11-05,134.8418426513672,135.89588389782838,133.06524928199036,135.78538752331318,3114900
2020-11-06,137.28143310546875,137.6214438506255,134.7568137624154,134.85881439184672,3498000
2020-11-09,131.67970275878906,138.69253293165238,131.54369324249703,138.68402423027078,5092800
2020-11-10,134.3658447265625,135.2073761237238,133.0822758754053,133.4902914913193,3577900
2020-11-11,135.7428741455078,138.1909932160145,134.94383456162967,135.53885989943907,3336500
2020-11-12,135.60690307617188,136.8479673929331,134.85036786716157,135.7259081774572,2708500
2020-11-13,138.4545135498047,138.93902958480294,136.51642346865066,136.84793853593806,2765800
2020-11-16,140.40963745117188,141.09818092533683,138.85407526116336,140.2566364373026,5035600
2020-11-17,139.1634063720703,140.588852685005,137.00391629146026,139.98282375395988,6299900
2020-11-18,142.4154510498047,146.9136700186668,140.4522747833993,141.63871399703,13092300
2020-11-19,146.27346801757812,148.04033012157836,143.31163615062624,144.00302546796996,6834900
2020-11-20,147.07583618164062,148.86830416398206,146.34177947758218,146.9990194743335,6652900
2020-11-23,151.55699157714844,152.80318569901493,148.16838237552452,148.7317309384585,5755700
2020-11-24,151.81309509277344,153.50312814481808,151.16439882638224,153.43484227085077,4688400
2020-11-25,153.48605346679688,154.04938908704764,151.37777449903803,151.70211609271027,3780700
2020-11-27,153.44338989257812,154.58714900501576,152.74346943546914,154.33108022743443,2371900
2020-11-30,153.238525390625,153.6994517744317,150.43033888619672,152.145977477881,8010000
2020-12-01,152.82882690429688,154.63835698684562,151.1643994204243,153.4775231732373,5034900
2020-12-02,150.575439453125,152.11183900478838,149.77309674146755,151.9496616876408,3109300
2020-12-03,149.30361938476562,150.6266302932231,148.33056863726594,150.6266302932231,4214600
2020-12-04,149.39752197265625,149.50848813543973,147.86112251341314,148.84271720713394,2935700
2020-12-07,147.58799743652344,149.3292415375452,146.30766667794342,148.74883117860392,3430800
2020-12-08,147.42584228515625,148.33060740669077,146.5893630439149,147.23805937040004,2682200
2020-12-09,148.57810974121094,149.30362262506796,147.16120736916523,147.96354999006334,2853800
2020-12-10,147.15269470214844,148.7232438571397,146.8710333619887,148.16842597914726,2643700
2020-12-11,146.56373596191406,147.45142622707684,146.01746202392204,146.3844839244207,2676500
2020-12-14,145.9491729736328,147.6306750479173,145.24925258672556,147.6306750479173,4016400
2020-12-15,146.3076629638672,147.47702752594216,145.65895372716767,145.65895372716767,3487900
2020-12-16,146.54666137695312,147.656283977605,145.71018225765474,146.81979183410854,2193700
2020-12-17,146.16253662109375,147.05022671624587,145.35165020701783,146.81123272815893,3495300
2020-12-18,145.462646484375,146.964896581271,144.22499599879947,146.11134272581228,6715800
2020-12-21,146.6063995361328,147.71602210774165,144.19938453464678,144.78833875472674,4077400
2020-12-22,147.11001586914062,147.7587121267662,146.3503534397928,147.15268314361973,3103200
2020-12-23,149.29510498046875,150.50714986793156,146.7173687420686,146.8197910349196,4753000
2020-12-24,149.53407287597656,150.6607569729968,149.0902213108737,150.2083745597135,1941200
2020-12-28,150.558349609375,151.47165839877212,149.27801894893216,151.17290936832333,2442000
2020-12-29,149.40606689453125,151.73627838728078,148.91101710055534,151.17292969513042,2359700
2020-12-30,148.4159393310547,150.276680368697,147.5111743843701,149.96940047886096,1935200
2020-12-31,150.67784118652344,150.79733818955708,148.60371184296892,148.86831141938652,2571300
2021-01-04,151.6167755126953,152.00940299265486,148.6207931445519,150.6607863381279,3463100
2021-01-05,153.9554901123047,155.32118136094826,150.5924861574824,150.90830991044697,4843300
2021-01-06,161.25338745117188,161.72284466091162,153.73358031836975,153.92136320226567,5610100
2021-01-07,163.11415100097656,164.1810933465502,161.46678524682764,161.5009346954372,4226700
2021-01-08,165.24801635742188,165.4870103729312,162.8665940271866,163.52383408193575,3321500
2021-01-11,166.68199157714844,170.28398979673963,164.044513357232,164.77002630124574,7219100
2021-01-12,169.94256591796875,170.10473019881113,166.99779490371586,167.4416465242144,3866700
2021-01-13,167.99642944335938,170.6765872844589,166.68194957733155,169.44746798995817,4098200
2021-01-14,169.01217651367188,170.198615727421,168.06473131246236,168.14156104979048,3321200
2021-01-15,166.27227783203125,169.72917322265158,165.59796305681007,168.7048982741737,4289900
2021-01-19,160.60470581054688,166.22962291588513,159.78528833150781,165.94794856447166,5347800
2021-01-20,160.7241668701172,161.06558314586687,157.51479657160758,160.89487500799203,3443200
2021-01-21,163.2592315673828,165.66624640161865,161.3216608824952,162.26057522958527,4585100
2021-01-22,163.80552673339844,164.20669809525288,161.73138405144914,162.94342898702263,3257100
2021-01-25,162.30325317382812,164.82977820405532,161.51798522470014,163.50676718220586,3423900
2021-01-26,160.21205139160156,162.6532158679761,159.33289198805878,162.26911924906287,3463600
2021-01-27,152.17156982421875,160.21204502572598,150.92538857466525,160.13522830983516,6985900
2021-01-28,156.69540405273438,158.26593987769127,151.72771481555048,151.872817394837,3965200
2021-01-29,154.63836669921875,156.62714895457037,153.8616294832274,155.44924034237252,3612300
2021-02-01,156.6868896484375,157.90746542687867,153.3665526019067,155.5004372698375,2637300
2021-02-02,158.41104125976562,161.35579916535366,158.06108108779162,158.33422454617045,2920500
2021-02-03,158.00135803222656,159.55481930929213,156.7978439448778,158.06964390500505,2135400
2021-02-04,160.9717254638672,161.09976636226392,157.52337346874825,158.65005783428657,2309500
2021-02-05,161.2021484375,162.4568733883486,160.3742003264177,161.73989142334813,2218900
2021-02-08,165.54678344726562,165.9991659918603,162.59349411931547,164.17256108796875,3076400
2021-02-09,165.8369903564453,167.50996182043352,165.4955739878924,165.70043162354392,2868600
2021-02-10,164.25790405273438,165.97354259286018,162.27765288027248,165.49555452342403,2713500
2021-02-11,162.52520751953125,164.8810116860617,162.4654524926014,163.91649157396145,1862300
2021-02-12,163.3958282470703,163.77139407319493,162.34596052345822,163.07148659885348,1821500
2021-02-16,163.25872802734375,164.96335981192814,162.88182346627983,163.72985872867366,2500300
2021-02-17,165.83712768554688,166.3682134612284,161.98244250446302,162.06809433277672,3459300
2021-02-18,163.96116638183594,164.08965064988467,161.0401686956713,161.27145344878653,2983500
2021-02-19,161.74256896972656,164.85200559904976,161.34852880047455,164.42370731842317,3120100
2021-02-22,161.88819885253906,163.10456447644913,160.71465260284515,161.14295091002307,2152600
2021-02-23,159.6353302001953,161.6654597981025,157.70798800351102,161.11723854053733,2828100
2021-02-24,160.25209045410156,160.80887300528036,157.87075299696122,159.34410016663998,3738400
2021-02-25,158.53887939453125,163.01031410266242,158.11058115099857,161.4855734013361,4355600
2021-02-26,157.1340789794922,160.03794086754246,156.05475892175346,159.45544839547884,4340400
2021-03-01,159.40403747558594,160.68037094941704,158.34186619459578,159.2841144899701,3683500
2021-03-02,148.6109619140625,165.81998598514397,147.48024802868258,161.04873622947355,22090500
2021-03-03,148.71371459960938,151.5062144036615,147.83998253502867,149.904383177451,8285300
2021-03-04,145.4672393798828,149.5703313003278,142.90601086697347,147.65155023076724,7111700
2021-03-05,147.85714721679688,149.88727708010717,143.09447196832272,145.86127546816425,6008100
2021-03-08,151.5062255859375,152.87678527582443,148.7051643158184,150.13567896667647,4558600
2021-03-09,153.48497009277344,154.82127174701895,151.78891251130537,152.7483095761965,3752400
2021-03-10,152.97103881835938,155.58366134295736,152.55130173387374,154.16170769735606,3314800
2021-03-11,153.60488891601562,154.26445880270305,151.96021215247322,153.45925601051306,3045200
2021-03-12,154.19593811035156,154.48719086696687,152.953875744293,154.10171196834017,2441900
2021-03-15,155.12965393066406,155.720694622263,152.9624655162529,154.56429702152363,3453100
2021-03-16,154.36729431152344,154.77845706043195,152.5769973066994,154.15314514033363,3437300
2021-03-17,152.81687927246094,153.8961997142955,152.3628839684176,153.76770233898458,2929300
2021-03-18,153.8533172607422,155.17247028577228,151.3434824029834,151.8231874827122,2859300
2021-03-19,160.65469360351562,161.29714104815463,153.87045015660308,154.09316056531898,7745200
2021-03-22,161.07443237304688,163.07887851822403,159.9608671564937,160.26924248108804,3952200
2021-03-23,161.8282470703125,163.4300787174517,160.55191328129644,160.8431660931086,2920200
2021-03-24,161.27999877929688,162.29078951373992,160.50906710589845,161.81965879305147,2489700
2021-03-25,165.06614685058594,165.64006495072195,160.75746739905128,161.11723636910853,3444700
2021-03-26,172.1331024169922,172.37294844478663,166.20545488461994,166.4367396509318,6046100
2021-03-29,169.7860565185547,172.99829450038226,169.18642830544303,171.39644960541597,3231800
2021-03-30,171.01953125,172.48431740367025,169.2720796786843,169.67468118586618,2810800
2021-03-31,169.66610717773438,172.45860759144048,169.6318359916904,171.35359057750844,3556600
2021-04-01,171.9360809326172,172.5785284212343,168.201319009298,169.72606000329904,2730200
2021-04-05,175.902099609375,176.2875654270566,173.03249605545267,173.03249605545267,2833000
2021-04-06,175.97061157226562,177.64098519286074,173.84625592590967,175.08831822867575,2494900
2021-04-07,175.1311798095703,176.45890721096274,174.81424323650091,176.24475805172614,2100400
2021-04-08,174.28317260742188,175.43957032513552,173.39230470824444,175.04554315754547,3032600
2021-04-09,175.9106903076172,176.17623318044454,174.35167811528814,174.74571832926364,2900500
2021-04-12,175.68798828125,176.75873415553693,174.3002927401469,175.84216941324573,3191300
2021-04-13,175.5509033203125,176.4588935941082,174.32596342727817,176.08198901163607,2393400
2021-04-14,176.2104949951172,176.45890226178847,173.91480927576205,174.98555504191367,2171300
2021-04-15,176.25332641601562,176.63880537467898,174.34311949841577,176.47604991579942,3370300
2021-04-16,178.6432342529297,179.44843719649805,176.3132903156106,176.4589101778646,4342300
